Gene,KRAS_mean,WT_mean,Diff,Pvalue
H6PD (9563),-0.009684563782426525,-0.08989081763897776,0.08020625385655124,0.11184087506837724
RBBP5 (5929),-0.9827215491296463,-1.1206683960212371,0.13794684689159087,0.11185932742820441
TLCD5 (219902),0.04660649142203268,-0.0033889951426914846,0.04999548656472416,0.11195023073181218
PSMB5 (5693),-1.9833927244097571,-2.2144503455137583,0.2310576211040012,0.11205992790134951
STX11 (8676),0.1260569568682711,0.056153339533468814,0.06990361733480227,0.11212651190840404
ADRB2 (154),-0.03753023779109408,0.026019555280904084,-0.06354979307199816,0.11215754225088449
PRAME (23532),-0.0392432967769838,0.03948276625164458,-0.07872606302862839,0.11220249232835497
NKX6-2 (84504),0.10844791429292223,0.04127206177259228,0.06717585252032995,0.11224643922437048
C1orf50 (79078),-0.007540894902815935,-0.07454488714508131,0.06700399224226537,0.11228957089675572
KLHL8 (57563),0.19403454802518746,0.1468967777232265,0.04713777030196095,0.11234642775418054
RAB11B (9230),0.07021242541850177,-0.0032712387077172144,0.07348366412621898,0.11238254066419802
STARD9 (57519),-0.1909681359413042,-0.12689797262036762,-0.0640701633209366,0.11239294819273964
SNAI1 (6615),0.1065391451840811,0.029503253966200373,0.07703589121788072,0.11243668915562019
ITIH4 (3700),-0.1665648632892812,-0.09264800615133365,-0.07391685713794754,0.11251906163481798
SPNS1 (83985),-0.4853410240839393,-0.2862586716768325,-0.1990823524071068,0.1125339557591663
UEVLD (55293),-0.011649817273039148,0.04671702359078132,-0.05836684086382047,0.11254917147446435
UBE2D3 (7323),-0.9178214108401934,-0.6374113101985419,-0.2804101006416515,0.11260896374945759
PTDSS1 (9791),-0.3305248607911537,-0.46455102511837837,0.1340261643272247,0.11262136165338002
CXXC1 (30827),-0.2910770760161984,-0.3872885247497046,0.09621144873350618,0.11266624496016284
SYT13 (57586),0.005580114357158976,0.05935190288976656,-0.053771788532607584,0.11269013195715921
FAM161A (84140),-0.14418704296161358,-0.08607431420895281,-0.05811272875266077,0.11271577608306399
NSRP1 (84081),-0.5354989922064447,-0.42101241618869006,-0.11448657601775464,0.11275005428612475
B4GALT5 (9334),0.021566725244693958,-0.04147224964720745,0.06303897489190141,0.11278966235562364
XIRP1 (165904),0.06494442276805756,0.008441948355530464,0.0565024744125271,0.11287830174778601
ZNF445 (353274),-0.005342629143856925,0.04698028700927011,-0.052322916153127036,0.11295215884076658
SESN1 (27244),0.050814822633438776,0.11458184911354334,-0.06376702648010457,0.11298629732050461
LIPM (340654),-0.20043681601533256,-0.1297843407614664,-0.07065247525386617,0.11306993700138955
TTC21B (79809),-0.021146263654253716,0.029805360953441194,-0.05095162460769491,0.11315760850564072
ZNF813 (126017),0.060971496307589856,0.00022655882460335952,0.0607449374829865,0.11321987080489604
RAB3IP (117177),-0.0552665349186524,0.023159111684834498,-0.0784256466034869,0.11326453797342992
TMC6 (11322),-0.020291981442040783,-0.0863610935549157,0.06606911211287492,0.11329576357707262
OR6B1 (135946),-0.07520552595417972,-0.03497053222451392,-0.0402349937296658,0.11342314384828457
PRDX4 (10549),-0.12508631433654338,-0.07587641404977301,-0.04920990028677037,0.11345487789001761
SVOPL (136306),0.03688027955962885,-0.011299781281045062,0.048180060840673916,0.11346947066881266
BTBD18 (643376),-0.07354274053521791,0.012521252219823066,-0.08606399275504098,0.11361022738455501
ZBBX (79740),-0.04665660402145008,0.05563323841214575,-0.10228984243359583,0.11363198381201987
CALML4 (91860),-0.01217179295219844,-0.09063619428788258,0.07846440133568414,0.11363272134701291
OTP (23440),0.03703929759193385,-0.05367313507509622,0.09071243266703007,0.1136799834407553
NOL3 (8996),-0.021406356272523155,-0.08999533957439812,0.06858898330187496,0.11370648832565645
SLC16A7 (9194),-0.0349251376696763,-0.10071907020710161,0.0657939325374253,0.11375544068654801
GRAP (10750),-0.48306173855088425,-0.7183426732002901,0.23528093464940586,0.11375607372713833
LPGAT1 (9926),-0.134640476711541,-0.052579811047047335,-0.08206066566449366,0.11377432497041576
POLRMT (5442),-0.4937016151547462,-0.6545230146380643,0.16082139948331808,0.11379145094720156
KLK4 (9622),0.01554194250520542,-0.03134579721021107,0.046887739715416495,0.11396539011093755
BRCA1 (672),-0.6478891841578674,-0.4898322507610202,-0.15805693339684723,0.11398803379446376
GLRB (2743),0.006659355461941599,-0.04475916769523784,0.051418523157179444,0.11399422299376333
LRRC41 (10489),-0.07592556789858514,-0.0071388767403866,-0.06878669115819853,0.11409187044494452
KCNJ15 (3772),0.05352654607070879,0.11679475457858264,-0.06326820850787385,0.11414218547073095
SLCO2A1 (6578),-0.17121181204583377,-0.1127951919286774,-0.05841662011715637,0.11429851636594103
QTRT2 (79691),-0.07491811924642701,0.02114359542661481,-0.09606171467304182,0.11438261692898578
C9 (735),-0.05825189536246598,0.009233693862477464,-0.06748558922494344,0.11440453242209234
RNH1 (6050),-0.2286296438148618,-0.07487290622836161,-0.15375673758650021,0.11452555167207028
CKB (1152),0.13723636868398778,0.07200324530725033,0.06523312337673745,0.11460436391054073
SNX6 (58533),-0.1426578389724694,-0.06147967261571929,-0.0811781663567501,0.11463666812902376
ZW10 (9183),-0.16362230825197746,-0.31075189550905225,0.14712958725707478,0.11464650122012847
UMOD (7369),-0.0016482078478509687,-0.11151253949752393,0.10986433164967296,0.1146767932159732
GPM6B (2824),0.06063594497741486,0.022737363471570748,0.03789858150584412,0.11469938883940586
RASGRF2 (5924),0.047235671060104456,0.00019140931667860654,0.04704426174342585,0.11474630748295314
B4GALNT2 (124872),-0.22184937443521247,-0.14928413002587532,-0.07256524440933715,0.11493078887808396
AASDH (132949),-0.11587355390759724,-0.04145643171973423,-0.074417122187863,0.11495411338086771
LAMTOR2 (28956),-0.7581168160877972,-0.5555076298525108,-0.20260918623528645,0.11496039809224672
TMEM63B (55362),-0.020828030999744757,-0.07800769177962225,0.05717966077987749,0.11500127109999611
NDUFB4 (4710),-0.5288611421188235,-0.6450095085715221,0.11614836645269855,0.11502718403492056
OSBPL1A (114876),-0.11583775879731728,-0.03817184945109486,-0.07766590934622242,0.11506609812786978
LMTK3 (114783),0.022280911771442927,-0.03392589797617892,0.05620680974762185,0.1152674270040881
USP28 (57646),0.13466083743780255,0.05506116912255126,0.07959966831525128,0.11528566068972179
PLEKHG3 (26030),0.14081131392045612,0.06572590403805498,0.07508540988240114,0.11530357588542109
SIX4 (51804),-0.0911390636685072,-0.0056674692642481,-0.0854715944042591,0.11533158733873664
PCDH15 (65217),0.056090580858487595,0.11238936339986316,-0.05629878254137557,0.11538137378887486
SMDT1 (91689),0.05148178284795846,-0.013841528203814433,0.06532331105177289,0.11545709222675216
SUSD6 (9766),0.141353255608725,0.08623499282622424,0.05511826278250076,0.11545959760254189
HM13 (81502),-0.15441393607509718,-0.052917064400633394,-0.10149687167446378,0.115489651994937
TNR (7143),0.21966683467088213,0.14994152850644624,0.0697253061644359,0.11551371865611877
NUCB2 (4925),0.041678236049070706,0.09539517355297905,-0.053716937503908345,0.11557379709764354
NAP1L2 (4674),0.14446853125739323,0.18629243730302805,-0.04182390604563482,0.11570405162556505
SP8 (221833),-0.028421379971414223,-0.09566134484454172,0.0672399648731275,0.1158118148099509
SORL1 (6653),0.036946680074916784,-0.011571824979149551,0.04851850505406634,0.1158501587791492
MESP1 (55897),0.04462285178776918,-0.017392445104642707,0.06201529689241189,0.11588030778045477
ATP13A1 (57130),-0.10157359550057854,-0.1895900545264127,0.08801645902583416,0.11598486963665205
SPI1 (6688),-0.001746640225245225,-0.05402363074908123,0.052276990523836005,0.11601063260026188
BCS1L (617),-0.3270225093295403,-0.47597533742990306,0.14895282810036276,0.11602121050838977
PLPP1 (8611),-0.06998928266085479,-0.007897070275835562,-0.062092212385019226,0.11615885330585653
CPXM1 (56265),0.061086497564203986,0.012965536579385654,0.04812096098481833,0.11620555276539182
BMPR1A (657),-0.32092158519360753,-0.23415108085577385,-0.08677050433783368,0.11625780574373211
ATAD3B (83858),0.0411879412470311,-0.06183689322839487,0.10302483447542597,0.11627842688307924
RTTN (25914),-0.3703416956321619,-0.5163247174575112,0.14598302182534928,0.11629756931831249
SH3BP4 (23677),0.11028247597328479,0.027920097387967042,0.08236237858531775,0.11631750749058706
PGBD1 (84547),-0.018053053710198986,0.03804932049061064,-0.05610237420080963,0.11652049376421869
GYPE (2996),-0.013778166888209964,-0.06742008525020249,0.05364191836199252,0.11656547337517857
UNC5A (90249),0.10457390449786473,0.043521234772182296,0.061052669725682435,0.1166275131320537
SERTAD1 (29950),0.029152413976045368,0.09713451467600638,-0.06798210069996101,0.11666118572952604
PATE2 (399967),0.1944251354092047,0.14802757169739972,0.04639756371180498,0.11666571249163805
NOXRED1 (122945),-0.00877159934099007,0.03519189119179405,-0.043963490532784116,0.11666997976902532
LCN8 (138307),-0.24590215165509266,-0.17582827377006696,-0.0700738778850257,0.11669261299591815
GPR68 (8111),-0.022658067461890075,-0.06835663621163879,0.045698568749748716,0.1167471790284485
IL1RL1 (9173),0.06971455403275001,0.12499375189509694,-0.05527919786234693,0.11676928797549829
IQCJ (654502),0.14877788115628832,0.10061949773023798,0.04815838342605033,0.11679228370257984
TRRAP (8295),-1.411065394499305,-1.621589118228565,0.2105237237292601,0.11687745605746316
EPHX2 (2053),0.08672078658724651,0.04480119703675849,0.041919589550488016,0.11697005000109134
ANKRD52 (283373),-0.3212803850687899,-0.2075241180708158,-0.11375626699797411,0.11717275628108817
STAMBPL1 (57559),0.0628496105844826,0.11641977679988806,-0.05357016621540546,0.11717557190671192
NMU (10874),-0.09716302943904465,-0.02145234070788599,-0.07571068873115866,0.11725346542671995
AKAP11 (11215),0.0038612919318046987,0.04818669115374756,-0.04432539922194286,0.11726383542886519
BCDIN3D (144233),-0.39120342927681606,-0.3052496527579713,-0.08595377651884478,0.11734365040002744
UCK2 (7371),-0.1482949051752016,-0.10725864861377513,-0.04103625656142648,0.11745166760624395
CCS (9973),-0.33954061886762776,-0.19647687502749986,-0.1430637438401279,0.11745212500690791
ZFPM1 (161882),-0.051340023084859465,-0.105547589221468,0.05420756613660853,0.11745671358081979
KRT72 (140807),-0.05486932599780692,-0.13509538434265436,0.08022605834484745,0.11746168362494602
TUSC1 (286319),0.20828346622495464,0.08361068935650239,0.12467277686845225,0.11751535065888664
CAP1 (10487),-0.816319286277765,-0.625627406577277,-0.19069187970048795,0.11754269408424645
HMSD (284293),0.12589834333093916,0.17806272474967294,-0.05216438141873378,0.11757690799064865
CWH43 (80157),-0.01915820946581163,0.037586266510406925,-0.05674447597621855,0.11760980750145444
IGSF9B (22997),0.07958969357499192,0.03333797431959315,0.04625171925539877,0.11761729320970332
FNBP1L (54874),-0.011496668647125818,0.049617926211765924,-0.061114594858891744,0.11768340695901479
TOM1 (10043),-0.1400093824736284,-0.06201340449073604,-0.07799597798289236,0.11772322370899391
DYNAP (284254),0.05440480166223568,0.09244079245270681,-0.03803599079047113,0.11775046481531955
APOC3 (345),0.09758537506771865,0.023312176669906277,0.07427319839781238,0.11787242872275318
TCEA2 (6919),-0.04073280558175071,-0.09103340490408654,0.05030059932233583,0.11790772685680193
PRND (23627),0.15131375924506513,0.08614574187432626,0.06516801737073886,0.1179678043891336
LGMN (5641),0.24036821952561713,0.16773568305119152,0.07263253647442561,0.11798735680054029
DRAP1 (10589),-0.5360878815347458,-0.40830866926690534,-0.1277792122678405,0.11801664409222327
PACSIN2 (11252),0.12619592873300373,0.056319151814988644,0.06987677691801508,0.11803528527610369
RFT1 (91869),-0.617792608658808,-0.7335317662338291,0.11573915757502107,0.11811123887239344
OR10K1 (391109),-0.19480168686045687,-0.12733540893823997,-0.0674662779222169,0.11813450032383159
TRMT61B (55006),-0.1331058391097111,-0.19764502759996452,0.06453918849025342,0.11819864526377662
CORO2B (10391),0.07044779244978121,0.02588533477053493,0.04456245767924628,0.11825731077139731
NPSR1 (387129),0.07869508491484127,0.1420682541694407,-0.06337316925459942,0.11829009042063822
RAB11FIP5 (26056),0.08093049287293018,0.011135767325960107,0.06979472554697007,0.1182932836647787
DUSP5 (1847),0.09063073618787215,0.03333351569534651,0.05729722049252564,0.11834068627533831
HMBS (3145),-0.20868117398132954,-0.3286810741277771,0.11999990014644754,0.11837803788676321
PIP4K2A (5305),-0.004446473711383543,0.0590567080557523,-0.06350318176713585,0.11861803825874025
THOC7 (80145),-1.1453891841308501,-1.2667815699768163,0.12139238584596623,0.11862588908215269
DUSP4 (1846),-0.05880859246359473,0.0362546104405499,-0.09506320290414463,0.11863983672359678
FAM193B (54540),-0.010937521419657764,-0.07141915148400074,0.06048163006434298,0.11866222338457434
CAP2 (10486),0.1489828298496703,0.09141611832442131,0.057566711525248976,0.11868296070674039
DDX20 (11218),-0.9701577544798302,-1.0910040646012378,0.12084631012140756,0.11868834580375875
E2F4 (1874),-0.09474566264926783,-0.1404198290873133,0.04567416643804546,0.11871756686750591
PTH1R (5745),0.05033381742307127,-0.012217096876473292,0.06255091429954455,0.11876226926787001
RAB5IF (55969),-0.10714294195091689,-0.1742900780945545,0.0671471361436376,0.1188363312672714
SPATA19 (219938),0.24068732623772707,0.11605762965202966,0.1246296965856974,0.11884078213722507
PLD6 (201164),0.04316815817599806,-0.02585149817245879,0.06901965634845686,0.11887618056209637
SSR3 (6747),-0.01024497665571618,-0.11798422894281055,0.10773925228709437,0.11898310449461955
AP3M2 (10947),-0.2656704203816753,-0.1740937938074145,-0.09157662657426083,0.11907271891233323
MIPOL1 (145282),-0.12391548066031079,-0.052578461465940064,-0.07133701919437072,0.11912920963785502
CEBPZ (10153),-0.8868866108977224,-0.7713861581956218,-0.11550045270210052,0.11928418648445524
CHMP1A (5119),-0.4971496671081273,-0.3611396180291651,-0.1360100490789622,0.11929341648030234
PYGL (5836),-0.18531969475283472,-0.09563184165334239,-0.08968785309949233,0.11931298729551675
PPARGC1A (10891),0.1230106179309724,0.06997317704188905,0.053037440889083354,0.11954640701106216
CLUH (23277),-0.1872786709670116,-0.26429663447079954,0.07701796350378795,0.11957351913284868
GPC1 (2817),0.009274491191663832,-0.04447457954631292,0.05374907073797675,0.11959437969809437
HSD3B7 (80270),-0.22739590998595519,-0.18315484628091816,-0.044241063705037026,0.11967493352945847
GPATCH3 (63906),-0.09930760840847365,-0.17720533342553133,0.07789772501705768,0.11968023042986613
ZMYM5 (9205),-0.045931317440341145,0.019954417097432703,-0.06588573453777385,0.11972409340170845
ZNF613 (79898),-0.053142777804084884,0.023590061138601372,-0.07673283894268626,0.11972974416947947
IER5 (51278),0.08480121372218848,0.013483083230919702,0.07131813049126877,0.11974741794920159
ELF4 (2000),-0.05580225386410335,-0.1305594245800794,0.07475717071597607,0.11976823623539591
ACTRT3 (84517),-0.03695591146032231,-0.09548048259109035,0.05852457113076804,0.11989697812010182
SLC5A1 (6523),-0.09056545736367903,-0.046048067759722464,-0.04451738960395657,0.1199401370343123
NOP9 (161424),-0.7165389070429549,-0.8590111980557474,0.14247229101279257,0.11995204758029993
OR6C6 (283365),-0.3915903586172934,-0.30888409025924213,-0.08270626835805128,0.12007382591127576
PKD2 (5311),0.09227455238089634,0.038017040334527796,0.05425751204636854,0.12018260795130868
CCSER1 (401145),0.09416372667245143,0.022730851186562262,0.07143287548588917,0.12020925322829785
MTM1 (4534),-0.022074337775341794,0.04529696725096119,-0.06737130502630298,0.12032643763713939
TMEM95 (339168),-0.07169964261619434,-0.013438484467493204,-0.058261158148701135,0.12035021604714892
PNISR (25957),-0.27994711490170493,-0.3728699903558015,0.09292287545409655,0.12048616307325069
RIMKLA (284716),0.004657879867501598,-0.06085202924736443,0.06550990911486602,0.1205660252688314
PACC1 (55248),-0.008896315648833225,0.056904337625443516,-0.06580065327427674,0.12062936109986971
CAPRIN1 (4076),-0.18821103761059357,-0.09480484318277124,-0.09340619442782233,0.12063396882466523
DRC7 (84229),0.022990532042513112,-0.024144270612806187,0.0471348026553193,0.12066584662961384
RTF1 (23168),-0.7830727531383173,-0.6566117631094615,-0.1264609900288558,0.12071532078282278
OR6C70 (390327),-0.009199773442812772,-0.0723397716794949,0.06313999823668213,0.12072986530248617
UBE2O (63893),-0.37319815236189147,-0.28980329179947617,-0.0833948605624153,0.12088428482646553
OR4B1 (119765),-0.24149707310019372,-0.15686295847547269,-0.08463411462472104,0.12100589979825666
KRTAP19-2 (337969),0.02795446082816767,0.06838984331745143,-0.04043538248928376,0.12106750528171578
C8B (732),0.16381081203556525,0.09922375585465094,0.0645870561809143,0.12107860778203494
RRN3 (54700),-2.5937898780223763,-2.249637328892936,-0.3441525491294404,0.12111881071887345
FAM32A (26017),-0.7419074199114344,-0.6520992369242896,-0.08980818298714477,0.12117264361191826
GPR146 (115330),0.06537351230028447,0.014622577216267214,0.05075093508401726,0.12118514352609325
GCFC2 (6936),-0.10095969407106602,-0.04889273275179261,-0.05206696131927341,0.12120240180837955
PEG10 (23089),0.11965655051790747,0.06969227270951729,0.049964277808390176,0.1213396675824716
ANO7 (50636),0.11142773110259846,0.06810971721615953,0.043318013886438925,0.1213922693891395
SLC9A1 (6548),0.07231162202365478,-0.016345285433482248,0.08865690745713703,0.12140909811293857
FAM149A (25854),0.06646058111300782,0.10180364171907938,-0.035343060606071564,0.12144344454959793
DISP2 (85455),-0.04398179807017407,-0.1100727932656447,0.06609099519547063,0.12147526813101392
EIF3H (8667),-0.7089087223230446,-0.8331490237517304,0.1242403014286858,0.12158902470149233
TCAP (8557),-0.1254314450863327,-0.0738131834073224,-0.05161826167901029,0.12161104623174371
TSACC (128229),-0.37942632014091043,-0.23569788452771612,-0.14372843561319432,0.12173691802832373
PRPF31 (26121),-1.9033986988554918,-2.112173121360944,0.20877442250545197,0.1218333919450579
BMP5 (653),-0.04927854161395468,0.018895256088712203,-0.06817379770266688,0.1218930609637135
PGCKA1 (55286),-0.03923287307680825,0.023721192360390938,-0.06295406543719918,0.1219427653837122
CFB (629),-0.15946302103703744,-0.1994210363715978,0.039958015334560365,0.1220105586952825
UBE2D4 (51619),-0.1761916377001773,-0.10895440608124685,-0.06723723161893044,0.12207292674286005
PCGF1 (84759),0.01607192872595146,-0.09607631154086355,0.11214824026681501,0.12208617229857276
UNC13A (23025),-0.0233444102190586,-0.07351654091620559,0.05017213069714699,0.12212258286731177
C3orf62 (375341),-0.20282612155392044,-0.09282095056466748,-0.11000517098925296,0.12222237867990682
SORT1 (6272),-0.08927682000102076,-0.14842031893180918,0.05914349893078842,0.12222444237633798
CTHRC1 (115908),0.04485631721803716,-0.027481689123375817,0.07233800634141298,0.122270242352724
PTP4A3 (11156),-0.06658821430615461,-0.1289325471524255,0.06234433284627089,0.12229262535103042
MMP15 (4324),-0.03044902319773246,-0.09602957966784542,0.06558055647011296,0.1223310356885527
HCRT (3060),0.006514433883557417,-0.059748294914276356,0.06626272879783378,0.12233519479964458
SH2D7 (646892),-0.002618085474024068,-0.04786208214665381,0.04524399667262974,0.12234631314513723
HNRNPLL (92906),0.007335860026423689,-0.05251735723081093,0.059853217257234616,0.12239605765887863
NIPAL4 (348938),0.14425730225245897,0.07084133808437525,0.07341596416808373,0.1225088351390962
CCL22 (6367),0.09234893787920999,0.045603167373188584,0.046745770506021404,0.12250964398000276
C6orf136 (221545),-0.09383453217627553,-0.1720689303081372,0.07823439813186166,0.12251216146140509
EDA (1896),0.07498085756415869,-0.022384150029567323,0.09736500759372602,0.12251878147857884
NMI (9111),-0.05268548154015206,0.016110042480290764,-0.06879552402044282,0.12254447435711106
CCDC73 (493860),0.0014618827353815912,0.0926806892880778,-0.09121880655269621,0.12257620645071834
MIGA1 (374986),-0.04022462928991009,0.014114200661108398,-0.054338829951018484,0.12260406566901422
ESPNL (339768),0.012718899112518152,-0.060102909396601414,0.07282180850911957,0.12261069447312965
STAP1 (26228),0.04589416031617827,0.10397033228692207,-0.0580761719707438,0.12266829069616686
ITPKB (3707),0.0737838084216584,0.019004993068827247,0.05477881535283115,0.12267800573739285
LDLRAD3 (143458),0.09743271803067305,0.032223669981527994,0.06520904804914505,0.12269127912660523
HHLA2 (11148),0.06935359236149811,0.012451393719831606,0.05690219864166651,0.12274690152465938
RGS19 (10287),0.030550552209740973,-0.040167046803347484,0.07071759901308845,0.1227573213402659
SOWAHC (65124),-0.31932574979631656,-0.25566034484065786,-0.0636654049556587,0.12285263824423187
EPB41L2 (2037),-0.034720618222245106,0.014137166993161926,-0.04885778521540703,0.12294553682574351
PDGFRB (5159),0.033076828060807945,-0.07728603347869281,0.11036286153950076,0.12295028422003013
MAP3K8 (1326),0.004671177567967883,0.053739709079446515,-0.049068531511478636,0.12296431306797188
C1orf198 (84886),0.0409472579347332,-0.018591608031694764,0.05953886596642796,0.12304116765390129
RPS9 (6203),-2.4282742717971817,-2.2042070903275786,-0.22406718146960314,0.12304342810439395
DNASE1L1 (1774),0.08046383967206484,0.029752596181139214,0.05071124349092563,0.12307004742060419
MED7 (9443),-0.6197827521139986,-0.7078198676282433,0.08803711551424476,0.12307929118769698
FRMPD1 (22844),-0.12628611714151272,-0.06109847784373409,-0.06518763929777863,0.1231391465448999
WSCD2 (9671),0.04594049801968564,-0.019932256014637564,0.0658727540343232,0.12325877790478117
FCAMR (83953),0.10429140882828315,0.04348767952531682,0.06080372930296633,0.12331501753327248
DCXR (51181),-0.13484320580432044,-0.05173378472467603,-0.0831094210796444,0.12341241188430369
TRIM42 (287015),0.056711869582724395,0.004302035645967286,0.052409833936757105,0.12356474904163262
TRHDE (29953),0.0038987640074617646,-0.0637695796479515,0.06766834365541327,0.12362026349592801
CA6 (765),-0.03368769796662372,-0.09566468253568704,0.061976984569063316,0.12363170577096975
DAGLB (221955),-0.17594375853444302,-0.08542301741968197,-0.09052074111476105,0.12365005099511883
ZBTB7B (51043),-0.1086554440291367,-0.22160232227094057,0.11294687824180387,0.12365857137145278
PSMC2 (5701),-1.6847984529765399,-1.5101479283581107,-0.17465052461842911,0.12370640932982076
XKR3 (150165),-0.015163425842190714,0.04813195504651307,-0.06329538088870379,0.12372244987757933
ZNF484 (83744),-0.006800819808565829,0.05849168980586792,-0.06529250961443375,0.12378313863559443
SYT2 (127833),-0.24473403848590444,-0.16411993239191078,-0.08061410609399366,0.12383090699294312
BLOC1S4 (55330),0.07900265110629419,0.012060481783561278,0.0669421693227329,0.12383334316933105
TNFAIP8L1 (126282),-0.039258956768122084,-0.09276669351223325,0.05350773674411117,0.12384711244689993
POLR1D (51082),-0.29909049718067293,-0.22005236200403236,-0.07903813517664057,0.12385116333832698
APBA2 (321),-0.2325663123411771,-0.14182708613248654,-0.09073922620869057,0.123854084292723
TAF3 (83860),-0.3639874849794504,-0.2916799334929811,-0.07230755148646928,0.12386665785546146
SUPT16H (11198),-1.9618163787516751,-1.7930466699032563,-0.1687697088484188,0.1239180026379521
CIMIP2A (401565),-0.25338783560580563,-0.17844421098417962,-0.07494362462162601,0.12392312945729585
HEBP2 (23593),0.052831475365075355,-0.0027255734850378396,0.05555704885011319,0.12393283594015167
SORBS2 (8470),0.08840386180163651,0.05479910317657113,0.03360475862506538,0.12394635873917334
KLC3 (147700),-0.1362394587448352,-0.059778883048916764,-0.07646057569591844,0.12395019630728098
IQCF2 (389123),-0.161476349817716,-0.10091231353263344,-0.060564036285082556,0.1239685446638579
ROS1 (6098),0.13719544482438098,0.08467448898522295,0.05252095583915803,0.12399383998200213
DYNLT5 (200132),-0.14909982543957823,-0.0684865333097399,-0.08061329212983832,0.1240399327497112
CD84 (8832),0.09504782877028291,0.1502685797158411,-0.055220750945558186,0.12410859055963741
TPO (7173),0.050762888897733886,-0.02157087898415947,0.07233376788189336,0.12421047184750633
SLC26A3 (1811),0.10072042172017326,0.029836521726951892,0.07088389999322137,0.12425203517507355
SUSD1 (64420),0.09884247854816848,0.05156437277643255,0.04727810577173593,0.12433232779572162
MED10 (84246),-0.5957292562315327,-0.4232587886619261,-0.1724704675696066,0.12440172584190141
SYNDIG1 (79953),0.15607107110277843,0.20263673807055896,-0.04656566696778053,0.12444967287085654
SLC7A6 (9057),-0.10275677460943232,-0.03157363487347737,-0.07118313973595494,0.12448254782209445
CUL3 (8452),-0.6662781340786549,-0.503493341498808,-0.1627847925798469,0.1245380215208162
TMEM86B (255043),0.0002603110769118905,-0.05519123946958812,0.055451550546500014,0.12459458660308954
THAP11 (57215),-0.5327978603461389,-0.6698541123800967,0.13705625203395788,0.1246138099886434
AKR1B15 (441282),-0.19240127565897336,-0.1275357736887009,-0.06486550197027247,0.12467004426138542
PEA15 (8682),-0.06333179546601304,-0.0016625848726393995,-0.061669210593373644,0.12469532385785265
RBP1 (5947),0.07952621172762363,0.017263634928484827,0.0622625767991388,0.12470180120645084
MERTK (10461),-0.05167279977310104,-0.10893816990586978,0.05726537013276874,0.12472510124518715
PRKCSH (5589),-0.2324641795723724,-0.14284988735918278,-0.08961429221318962,0.1247460110970332
MYO6 (4646),-0.14824284954045616,-0.04229912976975489,-0.10594371977070127,0.12477938646185874
TAF11 (6882),-0.19747110198906748,-0.2551173186779974,0.05764621668892994,0.12480395097364941
SYTL2 (54843),0.04207898534917823,0.0885860867038113,-0.04650710135463307,0.12480887973913023
SELENOV (348303),-0.03835718549062491,0.01984027938358503,-0.058197464874209945,0.12483006419978593
CCDC107 (203260),-0.5044010263039648,-0.4208135409187856,-0.08358748538517918,0.12487626800395958
SLC26A7 (115111),-0.05298020534248277,0.0033901430923591563,-0.05637034843484192,0.1248817037944944
TLX2 (3196),-0.12954038372203427,-0.0659777517395749,-0.06356263198245937,0.12492828407596882
HOXB13 (10481),0.14102515638749943,0.05906370726142533,0.0819614491260741,0.12509333307297724
PIAS3 (10401),-0.23071938754406218,-0.11244581015381612,-0.11827357739024606,0.12511423867730317
BRCA2 (675),-0.6754869394535064,-0.5401543322522745,-0.13533260720123186,0.12514171749330727
HBEGF (1839),-0.04245480034663999,-0.09036700671317015,0.04791220636653016,0.1251579925865305
HNRNPDL (9987),-0.016164400433958125,-0.08672832135673159,0.07056392092277346,0.12515881547667188
TMPRSS4 (56649),0.10936720282310551,0.048581949073750366,0.060785253749355145,0.12517082046297426
ZNF93 (81931),-0.10169170354937022,-0.0374159397552237,-0.06427576379414653,0.12519648310207013
ZNF687 (57592),-0.4918756365204912,-0.3625726487856399,-0.12930298773485133,0.12528451850714864
KCTD17 (79734),0.11390825000155225,0.05818772981105076,0.055720520190501485,0.12531173285688035
DGLUCY (80017),0.06536744522190675,0.011605964259659863,0.053761480962246894,0.12541004943717818
NT5M (56953),-0.03591328126804164,0.0009328239031211316,-0.036846105171162775,0.12541861745740746
NPPC (4880),-0.08323561716153142,-0.1501134306794745,0.06687781351794307,0.1254302596393463
ZNF90 (7643),0.12834448963731312,0.16762512134579152,-0.0392806317084784,0.12554454410814003
STEAP4 (79689),0.21353849301254582,0.16011631016336028,0.05342218284918554,0.1255649391013237
POU4F1 (5457),0.09402290926291883,0.018896294542438786,0.07512661472048004,0.12562065543859796
CAMKV (79012),0.025092779714238827,-0.02042753811466601,0.04552031782890484,0.1256969593722797
ACAD11 (84129),0.06492022419313173,0.023400367655712788,0.041519856537418943,0.1257509768219838
ZBTB16 (7704),0.12340572807496135,0.07251616512970181,0.05088956294525954,0.12577595419405863
COL12A1 (1303),-0.06878144416087577,-0.023051823760858653,-0.045729620400017115,0.12580074089716223
DOCK6 (57572),-0.3314716561491491,-0.2614576042518246,-0.07001405189732446,0.12580489832924094
TOMM70 (9868),-0.24051984135695334,-0.3780657647514153,0.13754592339446195,0.12580887603869997
HPGDS (27306),-0.0004192003491811462,-0.04852847729648661,0.04810927694730547,0.12584856388851381
UFD1 (7353),-1.3228328941246243,-1.4712117171478716,0.14837882302324723,0.125862559661424
OPN5 (221391),-0.05812377782786237,0.0027801001288599806,-0.06090387795672235,0.12588963699267838
